dataset,fold,target,num_features,Model Name,Model Parameters,Val RMS Model,Val RMS Current,Val RMS Compared,Test RMS Model,Test RMS Current,Test RMS Compared
tmp2022_clean_clf,4,az,50,XGB_ds1_tp4_k50_az,"{'colsample_bytree': 0.7191796109050428, 'learning_rate': 0.03964357728456973, 'max_depth': 5, 'min_child_weight': 1.0, 'n_estimators': 324, 'subsample': 0.527083593607784}",2.83119679280011,3.0117536149400865,0.940049271877916,2.4374715940638962,2.51839332916233,0.9678677138470065
tmp2022_clean_clf,4,el,2,XGB_ds1_tp4_k2_el,"{'colsample_bytree': 0.9240983481592497, 'learning_rate': 0.9960726381158362, 'max_depth': 1, 'min_child_weight': 5.0, 'n_estimators': 98, 'subsample': 0.9208261626140455}",2.2806505731369855,2.559402108064856,0.8910872449274364,2.290388648470133,2.3963381098142444,0.955786931355724
tmp2022_clean_clf,4,el,5,XGB_ds1_tp4_k5_el,"{'colsample_bytree': 0.8431453175017897, 'learning_rate': 0.2682248296665738, 'max_depth': 1, 'min_child_weight': 10.0, 'n_estimators': 382, 'subsample': 0.8553118367165922}",2.2656334865706014,2.559402108064856,0.8852198251425326,2.2882952961686605,2.3963381098142444,0.9549133683585415
tmp2022_clean_clf,4,el,10,XGB_ds1_tp4_k10_el,"{'colsample_bytree': 0.5643479421898363, 'learning_rate': 0.13307230341900078, 'max_depth': 2, 'min_child_weight': 1.0, 'n_estimators': 429, 'subsample': 0.5752342215813083}",2.2540605418246504,2.559402108064856,0.8806980875423783,2.299110650232783,2.3963381098142444,0.9594266521976741
tmp2022_clean_clf,4,el,20,XGB_ds1_tp4_k20_el,"{'colsample_bytree': 0.6037735568535236, 'learning_rate': 0.4764218390346502, 'max_depth': 1, 'min_child_weight': 1.0, 'n_estimators': 297, 'subsample': 0.5485046382503892}",2.194107657137183,2.559402108064856,0.8572735211178406,2.300150443354021,2.3963381098142444,0.9598605613847707
tmp2022_clean_clf,4,el,30,XGB_ds1_tp4_k30_el,"{'colsample_bytree': 0.5982832453893907, 'learning_rate': 0.10658494686919083, 'max_depth': 2, 'min_child_weight': 2.0, 'n_estimators': 421, 'subsample': 0.8036422130722441}",2.1861611278826603,2.559402108064856,0.8541686829880747,2.304523315443338,2.3963381098142444,0.961685375701001
tmp2022_clean_clf,4,el,40,XGB_ds1_tp4_k40_el,"{'colsample_bytree': 0.795042443612769, 'learning_rate': 0.04453689487152287, 'max_depth': 4, 'min_child_weight': 7.0, 'n_estimators': 213, 'subsample': 0.5612838404622008}",2.200919241658095,2.559402108064856,0.8599349178946301,2.2271725234104824,2.3963381098142444,0.9294066285091651
tmp2022_clean_clf,4,el,50,XGB_ds1_tp4_k50_el,"{'colsample_bytree': 0.8255538224260481, 'learning_rate': 0.317177043235679, 'max_depth': 1, 'min_child_weight': 9.0, 'n_estimators': 435, 'subsample': 0.9507682096994078}",2.1594388278033123,2.559402108064856,0.8437278460460623,2.2471457381634115,2.3963381098142444,0.937741518594637
tmp2022_clean_clf,5,az,2,XGB_ds1_tp5_k2_az,"{'colsample_bytree': 0.5162079119471187, 'learning_rate': 0.08940992432932814, 'max_depth': 1, 'min_child_weight': 2.0, 'n_estimators': 280, 'subsample': 0.9027000723681902}",2.7512435764703707,2.916219503351416,0.9434281518618713,2.579396166460642,2.7464828219416257,0.9391634077788036
tmp2022_clean_clf,5,az,5,XGB_ds1_tp5_k5_az,"{'colsample_bytree': 0.6420675799076976, 'learning_rate': 0.036375757040716196, 'max_depth': 2, 'min_child_weight': 3.0, 'n_estimators': 365, 'subsample': 0.9623815454889404}",2.7357181135285162,2.916219503351416,0.9381043197826976,2.5722974620607855,2.7464828219416257,0.936578755021049
tmp2022_clean_clf,5,az,10,XGB_ds1_tp5_k10_az,"{'colsample_bytree': 0.5374198933319775, 'learning_rate': 0.0893149618767832, 'max_depth': 3, 'min_child_weight': 1.0, 'n_estimators': 235, 'subsample': 0.8780755895301524}",2.741334082401439,2.916219503351416,0.9400300900707259,2.6980055239828244,2.7464828219416257,0.9823493168893989
tmp2022_clean_clf,5,az,20,XGB_ds1_tp5_k20_az,"{'colsample_bytree': 0.9418846664424413, 'learning_rate': 0.17796616859139425, 'max_depth': 3, 'min_child_weight': 6.0, 'n_estimators': 128, 'subsample': 0.9994888126567927}",2.7450148642241303,2.916219503351416,0.9412922659180725,2.792998383255302,2.7464828219416257,1.0169364107949497
tmp2022_clean_clf,5,az,30,XGB_ds1_tp5_k30_az,"{'colsample_bytree': 0.8774708620925165, 'learning_rate': 0.26300859150346967, 'max_depth': 2, 'min_child_weight': 9.0, 'n_estimators': 175, 'subsample': 0.731656558297143}",2.7975474561058156,2.916219503351416,0.9593062020505594,2.796612760651766,2.7464828219416257,1.0182524129805774
tmp2022_clean_clf,5,az,40,XGB_ds1_tp5_k40_az,"{'colsample_bytree': 0.620168753127945, 'learning_rate': 0.04888146928781266, 'max_depth': 3, 'min_child_weight': 5.0, 'n_estimators': 450, 'subsample': 0.9503110282169621}",2.754044919966827,2.916219503351416,0.9443887597630383,2.6926423543499918,2.7464828219416257,0.9803965758818869
